Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PSZ-AC:1:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Total Cooling Energy [J](TimeStep) 
 08/02  01:30:00,25.0,29.440135487612215,29.440094705149236,26.84582760740727,29.4400437200724,29.4401132377932,21.929852602548864,29.44,29.44,29.44,29.44,29.44,0.0,1517795.9626073314,654920.4863154155,0.0,272434.75396953176,450720.3691689648 
 08/02  01:45:00,25.0,29.440136036406785,29.44009466438443,26.85587582133605,29.440044885338574,29.440112657720339,21.781528907036358,29.44,29.44,29.44,29.44,29.44,0.0,1532428.294235396,657415.079701755,0.0,283268.1978009151,450904.2410489204 
 08/02  02:00:00,25.0,29.440136766865256,29.440094804565335,26.86370905768627,29.440046249283946,29.440112323701454,21.678676397679579,29.44,29.44,29.44,29.44,29.44,0.0,1546993.2824994638,660553.6322132922,0.0,294621.26379733436,451761.11385895809 
 08/02  02:15:00,25.0,29.44013749684849,29.440094729022389,26.86896921959162,29.44004730406881,29.440111804065397,21.633332605289938,29.44,29.44,29.44,29.44,29.44,0.0,1561700.9575156565,658471.1839548076,0.0,300755.3700293045,449533.12842269087 
 08/02  02:30:00,25.0,29.44013822864653,29.440094585375478,26.87334603467795,29.44004823948337,29.440111228396935,21.66629109925131,29.44,29.44,29.44,29.44,29.44,0.0,1577139.734655695,657244.58911667,0.0,307348.5700087375,447817.9748603261 
 08/02  02:45:00,25.0,29.440138969735754,29.440094475485073,26.878115988464367,29.440049175271786,29.44011069046602,21.774124348533904,29.44,29.44,29.44,29.44,29.44,0.0,1593074.2102405343,657476.0192975636,0.0,314810.2558941739,446917.1009576443 
 08/02  03:00:00,25.0,29.440139719509035,29.44009441397795,26.88354491846569,29.440050136363995,29.440110234646729,21.929081761053408,29.44,29.44,29.44,29.44,29.44,0.0,1609459.5826289512,658417.3740518534,0.0,322691.42004014938,446801.8508734617 
 08/02  03:15:00,24.725,29.44013507396271,29.44009123900114,26.88956525481173,29.440048908466158,29.440106747814107,22.06595373567989,29.44,29.44,29.44,29.44,29.44,0.0,1595844.3954592066,643232.724326928,0.0,314678.2613973176,438935.5555964098 
 08/02  03:30:00,24.45,29.44012795929902,29.440086745409905,26.896386462353367,29.440046727527457,29.440101931950929,22.1426237046625,29.44,29.44,29.44,29.44,29.44,0.0,1581566.8333638213,629620.8066846724,0.0,307252.2297135918,431816.08086276808 
 08/02  03:45:00,24.174999999999998,29.440119809875236,29.440081732930766,26.90400410412295,29.440044190112148,29.44009662055501,22.145831862157619,29.44,29.44,29.44,29.44,29.44,0.0,1566089.3369448197,616053.3563926945,0.0,300490.6837714944,425293.5173930453 
 08/02  04:00:00,23.9,29.44011131169402,29.440076603177667,26.912469106610457,29.440041566223024,29.440091195295829,22.079949668444088,29.44,29.44,29.44,29.44,29.44,0.0,1549964.0086813132,603040.6355284406,0.0,294281.1642271755,419191.67456628629 
 08/02  04:15:00,23.9,29.44010759419329,29.44007465960698,26.923587640470605,29.440041515562468,29.44008898128663,21.973689585728505,29.44,29.44,29.44,29.44,29.44,0.0,1577028.6238106103,616393.2735766242,0.0,315739.8245895596,427281.99940607408 
 08/02  04:30:00,23.9,29.440106325821075,29.440074009964027,26.93328227877197,29.44004221713044,29.44008814095305,21.833641890908685,29.44,29.44,29.44,29.44,29.44,0.0,1593648.9401077813,621494.3066048033,0.0,328256.7937411613,430779.85591417879 
 08/02  04:45:00,23.9,29.44005176380794,29.440073887209488,26.94000180016707,29.440043113860538,29.44008789081844,21.658687751295468,29.44,29.44,29.44,29.44,29.44,0.0,1607645.16962471,624073.4429095361,0.0,337895.83801272136,432900.2265817458 
 08/02  05:00:00,23.9,29.440025216138836,29.440073967371757,26.94477975835906,29.440044007884155,29.440087885603114,21.452402868998317,29.44,29.44,29.44,29.44,29.44,0.0,1619685.083242719,625258.5720793137,0.0,345806.2382330464,434218.5602389579 
 08/02  05:15:00,23.9,29.44000670135629,29.440052987581823,27.544687458632706,29.440039046114554,29.440070174615199,21.332117767460138,29.44,29.44,29.44,29.44,29.44,0.0,1755192.8738607197,543030.9192943953,0.0,453996.906179818,489758.846864425 
 08/02  05:30:00,23.9,29.440001046891064,29.440053215919428,28.020937739011857,29.440035018418585,29.440065630780557,21.15874418741467,29.44,29.44,29.44,29.44,29.44,0.0,1761193.5020792033,537922.4362368556,0.0,453226.60097452058,485403.18342588559 
 08/02  05:45:00,23.9,29.44000027864182,29.440058186591057,28.27474679575723,29.440045998580385,29.440078762077439,21.110434700694385,29.44,29.44,29.44,29.44,29.44,0.0,1769809.7265847154,535359.2028319636,0.0,455027.548817798,481859.40229130626 
 08/02  06:00:00,23.9,29.44000013200787,29.440063148107929,28.446685265990256,29.440054564951976,29.440086279135678,21.259850857353169,29.44,29.44,29.44,29.44,29.44,0.0,1783461.6824031219,554577.5297094857,0.0,544860.7929144137,489006.2720689515 
 08/02  06:15:00,24.025,29.44000003584715,29.35490677271705,28.651639391666757,29.440052716543997,29.440075130735307,21.62032473819773,29.44,29.44,29.44,29.44,29.44,0.0,1552115.3991092889,0.0,0.0,720267.0701524546,567841.4259271941 
 08/02  06:30:00,24.15,29.440000005632166,29.32994358881106,28.875166867908143,29.440044692033337,29.44006006055676,22.15779201177991,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,1621011.811733143,0.0,0.0,794695.0970009216,602528.1059084133 
 08/02  06:45:00,24.275,29.44000000055678,29.334641296491964,29.11518529272809,29.440038490817839,29.440049972148374,22.92973912448191,29.44,29.44,29.44,29.44,29.44,0.0,1674559.6053798206,0.0,0.0,869491.2262623403,636173.3375860606 
 08/02  07:00:00,24.4,29.440000613294904,29.360388186530888,29.37900902148818,29.440039032263998,29.440052174452647,24.253547019907903,29.44,29.44,29.44,29.44,29.44,0.0,1738001.7922563053,0.0,67741.46430034944,940585.3684326103,670521.4147840112 
 08/02  07:15:00,24.974999999999999,29.440024651379504,29.43486080782632,29.435555460618198,29.439998853620638,29.43999765533666,25.32434686632362,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,0.0,2732632.3498254299,1916091.2494524485,741902.3338318557,1935128.330054135,1224514.2307023528 
 08/02  07:30:00,25.549999999999998,29.440016134384679,29.439764719257686,29.482059075409237,29.440010316894708,29.44002089899078,26.845325736799226,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,2891195.688281278,2145252.9632338385,999095.6143713723,2081443.3033249207,1306945.189329049 
 08/02  07:45:00,26.125,29.44000765843019,29.439987189118786,29.44170298237496,29.440005198015375,29.440014976711077,28.62864049510246,29.44000000000005,29.44000000000005,29.44000000000005,29.44000000000005,29.44000000000005,0.0,3032468.0792029316,2311915.68523676,1245863.4211770727,2205839.7149315907,1381781.802618098 
 08/02  08:00:00,26.7,29.440000683558695,29.43998962740469,29.440090977364599,29.440000049015866,29.44000875358776,30.638806078852939,29.44,29.44,29.44,29.44,29.44,0.0,3162181.531763463,2449908.1438752177,1386454.7122968883,2323250.4283097635,1450397.3424209343 
 08/02  08:15:00,27.25,22.7952899546377,22.96136989368286,21.843094368501086,22.81501058995495,22.444473414735286,32.78382539456628,19.999999999999998,19.999999999999998,19.999999999999998,19.999999999999998,19.999999999999998,0.0,24395276.370747098,20291507.920455368,11865518.405873035,20163104.678480723,12051286.915677434 
 08/02  08:30:00,27.799999999999998,21.34452562978714,21.553469972363268,20.387952233785666,21.253207630727986,20.96919751156191,34.94680781381807,20.0,20.0,20.0,20.0,20.0,0.0,24564707.29831808,20038572.909274877,12325758.914855207,20115768.157108319,12370899.3681051 
 08/02  08:45:00,28.349999999999999,20.241981784058074,20.328011979623957,20.0071372410462,20.194901055552525,20.10920722659952,37.069319040121147,19.999999999999984,19.999999999999984,19.999999999999984,19.999999999999984,19.999999999999984,0.0,21618358.367137527,17954701.91628544,9938635.598395424,17206043.9046739,10376893.82976013 
 08/02  09:00:00,28.9,20.00369922423912,20.005377603421679,19.99982348938727,20.00321124530473,20.00174693962161,39.79532673565066,19.99999999999997,19.99999999999997,19.99999999999997,19.99999999999997,19.99999999999997,0.0,17436149.071427548,14557667.057590872,8451235.807120484,13679735.7733742,8358264.137492789 
 08/02  09:15:00,29.324999999999997,21.15215760691939,21.186943134868917,20.53051018589214,20.925109073017067,20.79039664149408,41.458102129987008,21.179,21.216000000000006,20.536,20.948000000000005,20.811000000000005,0.0,12434742.15045638,10323560.082643062,6077861.64384887,10279726.957478205,6519774.608566272 
 08/02  09:30:00,29.75,22.321577057310706,22.396479058976437,21.065829609662143,21.866774271498639,21.596852562955556,43.2068210946438,22.36099999999999,22.434999999999996,21.070999999999999,21.897,21.623999999999996,0.0,9217292.188019893,7593613.5634652669,5021888.938265933,8057835.472609362,5291719.953604525 
 08/02  09:45:00,30.175000000000006,23.244531345577668,23.35196613054226,21.475259257797285,22.614655293337934,22.248782940617198,45.300525075427589,23.273000000000026,23.38300000000003,21.479000000000029,22.63900000000003,22.271000000000027,0.0,7710038.031307569,6320724.327312327,4390866.33064237,6960528.390326539,4655501.428166379 
 08/02  10:00:00,30.6,23.88798609495919,24.030992915112479,21.75462575089667,23.14568550698329,22.725149126589807,46.60382825509028,23.914999999999997,24.061,21.758000000000004,23.169,22.746999999999998,0.0,6779060.358099264,5529707.530837823,4031825.7484864976,6285874.26810589,4252233.986608805 
 08/02  10:15:00,31.000000000000005,24.322508851693578,24.50089533148797,21.93047812996484,23.51558974343739,23.071927711666868,48.45486375157555,24.340999999999988,24.522,21.939000000000005,23.532000000000005,23.087999999999999,0.0,6575602.29425727,5346382.942336201,5050001.318332056,6097049.584001751,4116326.995054126 
 08/02  10:30:00,31.400000000000003,24.601189592659734,24.810627163636128,22.04883192409,23.767704497105276,23.32044199968309,49.94480690410375,24.60999999999999,24.820999999999996,22.052999999999999,23.775999999999998,23.328999999999995,0.0,6473982.434719367,5254030.408924385,5068825.022095771,5982809.6804455,4026325.5614103705 
 08/02  10:45:00,31.800000000000006,24.773538687606089,25.00929516726532,22.12332597389898,23.93352891265245,23.493028704762116,52.06357445525363,24.779000000000026,25.016000000000035,22.126000000000034,23.939000000000037,23.49900000000003,0.0,6635776.218008541,5385423.757343261,5147863.716685417,6057952.271369914,4049072.7872184978 
 08/02  11:00:00,32.2,24.8815677956614,25.137643325850744,22.1674254270441,24.043382192015753,23.61381993177543,54.03491177692194,24.88500000000003,25.142000000000043,22.169000000000037,24.047000000000037,23.618000000000039,0.0,6810652.087075419,5535380.374836558,5200439.921589483,6156863.982772116,4088982.119310663 
 08/02  11:15:00,32.35,24.948868243791265,25.22099397677647,22.193213229661148,24.115641459635108,23.698099156204778,55.973670291089849,24.950999999999995,25.224000000000005,22.194,24.118000000000003,23.70099999999999,0.0,6662883.234980529,6732390.729889493,3845610.1255382208,6020511.914595704,3991904.390135695 
 08/02  11:30:00,32.5,24.990243963093837,25.274319927964667,22.20732873840841,24.16294859325287,23.75728547417318,57.39681482084816,24.991999999999999,25.277000000000009,22.208000000000007,24.165000000000008,23.76,0.0,6727137.820762191,7002068.016774249,3725879.9967618065,6049471.13771886,3995646.9253314875 
 08/02  11:45:00,32.65,25.015888755510884,25.308974027047836,22.215631971476019,24.193675612728535,23.798129404613986,59.083930779802987,25.016999999999994,25.311,22.215999999999999,24.195,23.799999999999995,0.0,6826967.380683823,7313861.748656351,3614261.495361457,6104709.246979305,4020108.4952511575 
 08/02  12:00:00,32.8,25.031056932461099,25.33105664715113,22.220638018909346,24.21377850314352,23.826187026671243,60.13219782025171,25.031999999999998,25.333000000000007,22.221000000000005,24.21500000000001,23.827999999999997,0.0,6881791.676244113,7456313.343313988,3561103.731462146,6135918.255978082,4031828.16805886 
 08/02  12:15:00,33.074999999999999,25.040099251765704,25.344306768644434,22.22316635178455,24.225875599171684,23.845127488938468,61.10207930381961,25.040999999999995,25.346000000000005,22.223,24.227000000000009,23.846999999999995,0.0,7249964.672899754,6492443.894621764,4850175.633060238,6413087.097499931,4192420.2704176476 
 08/02  12:30:00,33.349999999999997,25.045121270020453,25.35222748047894,22.224262396023684,24.23290069591451,23.857867753720755,61.77231092097959,25.04599999999999,25.354000000000004,22.223999999999998,24.23400000000001,23.859999999999994,0.0,7336549.086656673,6518097.662278787,4921250.588975125,6489875.446220035,4234343.548721162 
 08/02  12:45:00,33.625,25.04722610385511,25.356892786879599,22.225927928016739,24.23680056277102,23.86549249585208,62.188387222957398,25.04799999999999,25.359,22.226,24.23800000000001,23.867999999999996,0.0,7407796.022698473,6554374.5714046549,4962781.603958215,6555887.053253187,4272339.657346658 
 08/02  13:00:00,33.9,25.048468725460688,25.360466711568539,22.225388581548683,24.239240128498435,23.87112058909843,62.59266772047481,25.048999999999994,25.362000000000003,22.224999999999999,24.24000000000001,23.872999999999995,0.0,7475508.87327037,6570237.933069225,5019123.440274037,6620537.197624,4310192.563203473 
 08/02  13:15:00,34.175,25.04931966176997,25.3622738527684,22.22448463311326,24.240448961637406,23.873710791321938,62.56846938922776,25.049999999999995,25.364,22.226,24.24100000000001,23.874999999999994,0.0,7528988.3520241179,6579005.2704791449,3773973.4329559437,6675572.867745982,4343900.641588779 
 08/02  13:30:00,34.45,25.04961280203186,25.36343747680794,22.26935705991125,24.240812849816384,23.87501935068478,62.32163391189594,25.049999999999995,25.365000000000003,22.282,24.24100000000001,23.875999999999995,0.0,7565850.0760653759,6591872.809673992,3620436.032702442,6719668.988424901,4368942.455986099 
 08/02  13:45:00,34.725,25.04975266048362,25.36453155529314,22.27627121687564,24.240973268295215,23.876155482771904,62.04411263259297,25.049999999999995,25.366000000000004,22.279,24.24100000000001,23.876999999999997,0.0,7584436.276126124,6610950.242783785,3571401.2980646805,6755784.283510257,4389288.808469714 
 08/02  14:00:00,35.0,25.04982421065766,25.36504877050586,22.26668227869016,24.24104266068497,23.876662428056354,61.75326319714809,25.049999999999995,25.366000000000004,22.265,24.24100000000001,23.876999999999997,0.0,7594571.915930129,6630958.081239795,3510875.971521297,6786650.054063241,4433495.440220167 
 08/02  14:15:00,35.0,25.049901133860599,25.365509331118916,22.255053269760937,24.240304150302788,23.87693701166998,61.44792154210825,25.049999999999995,25.366000000000004,22.25,24.24000000000001,23.876999999999997,0.0,7587028.14585278,6620055.51293594,4780916.946845923,6804651.855332512,4493710.386701329 
 08/02  14:30:00,35.0,25.44667114918955,25.72220490521417,22.723365494892087,24.51769240070488,24.29173985339592,60.879145330045087,25.578999999999995,25.843000000000005,22.895,24.61000000000001,24.432999999999998,0.0,6124920.705238493,5523391.758963063,4015981.9417956967,6003628.348243166,3819094.07893004 
 08/02  14:45:00,35.0,25.93815183649053,26.164594902452259,23.318490863368085,24.862842141050039,24.80857160667282,60.328471577828647,26.107999999999995,26.319000000000004,23.543,24.98000000000001,24.988999999999998,0.0,5097969.400509058,4716111.453096069,3397882.6250199775,5386275.543393426,3324812.1557045199 
 08/02  15:00:00,35.0,26.38306429429327,26.56869874386556,23.842141969368716,25.179301628679668,25.2874073935583,59.74729921640166,26.543999999999995,26.715000000000005,24.046,25.289000000000013,25.458999999999997,0.0,4565878.607338037,4270279.707101403,3075007.500170485,5019253.4125811909,3061362.7298302624 
 08/02  15:15:00,35.15,26.775858634325944,26.92876530329945,24.296860571998566,25.46080570973799,25.724977606768176,59.224754499786268,26.846999999999995,26.995000000000006,24.387999999999996,25.510000000000013,25.804999999999994,0.0,4295095.496754158,4025936.1035884425,2893913.4783270435,4797694.392725626,2925627.5880234108 
 08/02  15:30:00,35.3,27.002424737106339,27.141761088302486,24.46559417621387,25.6291907356492,25.999041686081406,58.43763271801638,27.04499999999999,27.182000000000003,24.499999999999994,25.659000000000014,26.049999999999998,0.0,4468760.323572132,4115129.509262422,3095557.797335378,4840105.489327246,3025983.255698367 
 08/02  15:45:00,35.45,27.136260220593266,27.271157338437026,24.06376815985781,25.418739814980026,25.710974916265358,57.66905579166799,27.161999999999997,27.296000000000008,23.980999999999999,25.381000000000016,25.656999999999998,0.0,4581226.693082554,4186838.2979207804,3919947.1596849758,5630756.905866057,3800687.705098886 
 08/02  16:00:00,35.6,27.212198050873039,26.94958258349545,23.53929512160212,25.11855000812522,25.28405435983584,56.77506173554251,27.226999999999998,26.887000000000009,23.434999999999996,25.066000000000014,25.206999999999995,0.0,4708592.066553935,5141521.214134739,4638317.900913385,6295083.158309286,4506837.599604446 
 08/02  16:15:00,35.45,27.258876953446973,26.928977375635634,23.065135593536576,24.835481571596018,24.872494634036764,55.92003363456441,27.263999999999997,26.927000000000008,23.011,24.807000000000014,24.83,0.0,3875406.4627811715,5678093.904527189,4713001.517279496,6053414.175323775,4641161.869741627 
 08/02  16:30:00,35.3,27.28248457963238,26.60471578612914,22.751374368508669,24.63501301144753,24.573411920186858,54.62209714625834,27.284999999999998,26.572000000000008,22.715999999999999,24.615000000000014,24.543,0.0,3934999.911434545,6594293.782339843,4880895.225512687,6225455.824005851,4915399.206864757 
 08/02  16:45:00,35.15,27.295185478949514,26.687343430878664,22.538616503024593,24.49133488616991,24.350645736439458,53.52850220178322,27.295999999999997,26.693000000000006,22.522999999999997,24.482000000000018,24.336000000000003,0.0,3960621.668707104,6247448.170864772,4978296.544562967,6342978.794092881,5116146.001684555 
 08/02  17:00:00,35.0,27.30154418172952,26.87441766085432,22.46448613911816,24.399968093395264,24.20083524059968,51.91178350780691,27.302,26.887000000000009,22.458999999999997,24.394000000000014,24.191000000000004,0.0,3990923.9712894607,5864172.301450176,4864530.150079729,6330469.707329743,5183644.095651402 
 08/02  17:15:00,34.85,26.80040759922717,26.6001345376526,22.3889840819835,24.33982040271553,24.095852452118366,50.635086394696447,26.77599999999999,26.587,22.384999999999996,24.337000000000015,24.090999999999995,0.0,4502684.057016532,4817483.500330984,4616613.378837099,5929961.344502547,5008716.335943307 
 08/02  17:30:00,34.7,26.27340142704672,26.260991830753086,22.33109497733152,24.302782215775005,24.026256213922339,48.82054408345836,26.24899999999999,26.245000000000006,22.327999999999997,24.301000000000014,24.022999999999997,0.0,5401497.219700099,5293671.969455962,4552506.719186494,5837697.27199842,4972370.932411496 
 08/02  17:45:00,34.55,26.3611012383533,25.976242104973779,22.291172680783818,24.280132301598927,23.98018286204675,47.175763251775,26.364999999999989,25.963,22.28899999999999,24.27900000000001,23.977999999999996,0.0,4634785.290998385,5538987.060777018,4478409.321419908,5742265.027534054,4905051.099910846 
 08/02  18:00:00,34.4,26.593468934838783,26.222555519619257,22.26639245154655,24.26671418294293,23.949480988412615,45.501692584230287,26.603999999999993,26.234,22.264999999999995,24.26600000000001,23.947999999999995,0.0,4013503.5022330915,4528736.7451878259,4397542.630958275,5649358.548265285,4823281.676442261 
 08/02  18:15:00,34.0,26.30918614859258,26.099819540463675,22.250488921336868,24.259435089343719,23.929958214657334,43.78808421498778,26.295999999999994,26.094,22.250999999999999,24.259000000000009,23.92899999999999,0.0,4868339.885815489,4663710.553118759,3162291.7047811734,5656110.761575289,4804622.734195725 
 08/02  18:30:00,33.599999999999997,27.81383897194503,27.872457423586388,24.461759114845785,26.5177337734958,27.020798211681546,42.412568050653728,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  18:45:00,33.199999999999999,29.08288632958177,29.234582844347,25.794891092433909,28.308423983143738,29.105767825635167,40.46661188459312,29.440000000000045,29.440000000000045,29.440000000000045,29.440000000000045,29.440000000000045,0.0,0.0,290604.99688922645,0.0,0.0,234406.79956932728 
 08/02  19:00:00,32.8,29.422606698397439,29.43306290812804,26.241922040796454,29.013542748155225,29.42793968345478,38.767940827882878,29.44000000000005,29.44000000000005,29.44000000000005,29.44000000000005,29.44000000000005,0.0,391706.78389314966,721729.4571949104,0.0,0.0,591874.0069050952 
 08/02  19:15:00,32.375,29.439288206455588,29.439738552976608,26.346254607858719,29.207178785927576,29.439483172998835,37.465865837094138,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,613011.4712390649,855778.1019095109,0.0,0.0,670332.1816489685 
 08/02  19:30:00,31.95,29.440022398914917,29.4400536108282,26.509360023933057,29.404660787267603,29.440068454027807,35.522211397698047,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,778506.3374012123,931790.9833202718,0.0,44773.45074142099,687428.7514675908 
 08/02  19:45:00,31.525000000000003,29.44005549047408,29.440066429340847,26.60028763767381,29.43844160875164,29.440092748285339,33.90278203815686,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,869562.2986649859,969339.2403383954,0.0,203186.55283072813,716989.0167136121 
 08/02  20:00:00,31.1,29.440054059459628,29.440062797649,26.66119182209409,29.43997303774502,29.440087173110123,32.27203549250382,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,931252.3807635262,984664.9172934415,0.0,302378.3471724454,732197.684357287 
 08/02  20:15:00,30.675000000000006,29.440052063437478,29.44006455869533,26.69986384399168,29.440026559405287,29.44008929479203,31.25488908643464,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,0.0,966419.803126063,987291.7120175427,0.0,359174.2232488922,731197.036025486 
 08/02  20:30:00,30.25,29.440061763969788,29.440071714174417,26.758274199288086,29.44005363917485,29.440096642680975,29.722567475284874,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,0.0,991881.9987709798,981903.5600064587,0.0,394520.7490957951,724900.272139404 
 08/02  20:45:00,29.824999999999997,29.44006340046798,29.44007555768468,26.781938019563758,29.440041238425,29.44010120566945,29.03638377336615,29.44,29.44,29.44,29.44,29.44,0.0,999640.6411478007,963535.6324076324,0.0,408544.7254875363,707365.3292505166 
 08/02  21:00:00,29.4,29.440077019486297,29.440090274762967,26.806673747648735,29.440048123042226,29.440119717301504,28.25771982986994,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,997785.335274142,937030.1848726333,0.0,407799.0170518431,684268.8286939566 
 08/02  21:15:00,28.724999999999999,29.440061492790109,29.440071671126789,26.80209614504511,29.440035403792117,29.440095894093579,27.514224081947036,29.44,29.44,29.44,29.44,29.44,0.0,923922.3413413127,850752.2711685717,0.0,344731.06202702198,632670.2459049941 
 08/02  21:30:00,28.049999999999998,29.44007029928307,29.440080434283258,26.80188201237451,29.440036717227039,29.440108104644144,26.84978667229626,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,877779.6906977012,789150.1325429884,0.0,298828.5963211076,592926.865428461 
 08/02  21:45:00,27.375,29.440084251417305,29.440094546751376,26.798132719040536,29.440071225451339,29.440125889234375,25.88353462492103,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,831756.7164367877,731031.389571325,0.0,252355.29315551459,558290.6646178085 
 08/02  22:00:00,26.7,29.44008339173985,29.44009220508642,26.79230167463323,29.44007213252625,29.440123534113508,25.233813104224465,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,783088.5552437692,673285.6961144331,0.0,202667.6173474805,526497.6453827993 
 08/02  22:15:00,26.7,29.44007986566497,29.4400866473257,26.768308539278224,29.44003797172497,29.440119258776464,24.947560647131917,29.44,29.44,29.44,29.44,29.44,0.0,743313.9056775577,619470.7353891083,0.0,160481.0023896533,489462.1816805044 
 08/02  22:30:00,26.7,29.44009645265769,29.440106368194308,26.745674094952706,29.440078772676779,29.44014247368218,24.369162470195904,29.44,29.44,29.44,29.44,29.44,0.0,762618.9041627143,611062.5410834397,0.0,159190.98901797299,476291.9930604709 
 08/02  22:45:00,26.7,29.4400988727418,29.440109972646579,26.744251242441956,29.440090599449819,29.44014631243845,24.118867483277947,29.44,29.44,29.44,29.44,29.44,0.0,782593.6304107575,602559.1348429098,0.0,155824.3319237874,464403.01901919257 
 08/02  23:00:00,26.7,29.440101759494934,29.440102956295488,26.74816268616422,29.440046301093678,29.440136613778376,24.00027630699077,29.44,29.44,29.44,29.44,29.44,0.0,801568.6632113287,594156.5739663118,0.0,154443.3019785074,452826.20554217297 
 08/02  23:15:00,26.549999999999998,29.44012800987742,29.440120556768865,26.880457645741797,29.44006263782951,29.44015266085008,23.89795829354172,29.44,29.44,29.44,29.44,29.44,0.0,1368019.207948546,840160.3905115686,0.0,408164.8072148709,582253.6641460242 
 08/02  23:30:00,26.4,29.44014402950839,29.440127322236497,26.98125330142611,29.44006893305828,29.440157913125476,23.756418655754943,29.44,29.44,29.44,29.44,29.44,0.0,1734228.2939812006,819497.9626968071,0.0,394740.14110311647,565794.1517123105 
 08/02  23:45:00,26.250000000000005,29.44015153978469,29.440128809179297,27.00304327727009,29.440070478671094,29.44015785747992,23.55951988092477,29.44,29.44,29.44,29.44,29.44,0.0,1731421.2883981628,798256.8117820916,0.0,381784.0825974596,549397.2159893082 
 08/02  24:00:00,26.1,29.440154959134966,29.440127690205875,26.990133413761979,29.440069639249914,29.440155204484538,23.316336205786948,29.44,29.44,29.44,29.44,29.44,0.0,1728044.1790562869,776912.8205858804,0.0,367600.68197925828,533465.1421849867 
